,n1,n2,n3,per_day_count,per_day_change_volume,per_day_change_money,per_count_change_time,performance,drawback,money
0,1,1,5,3,5576469.717160266,24082532.823824674,74.73873873873873,-20.008306256844676,20.054657944455457,10000000
1,1,1,5,3,5746031.74603175,24799764.458930664,75.53153153153153,-10.514699242388382,10.714470078576483,20000000
2,1,1,6,3,2875553.4287964697,12372001.349448545,24.488372093023255,-10.484570570758622,11.290440420842565,10000000
3,1,1,6,3,2920634.9206349193,12578320.28028111,24.627906976744185,-5.592232559202559,6.022807214091154,20000000
4,1,1,7,3,1174603.1746031758,5063375.996045141,27.04225352112676,-9.355175170402841,10.688814769698231,10000000
5,1,1,7,3,1174603.1746031758,5063375.996045141,27.04225352112676,-4.677587585201415,5.359145992851543,20000000
6,1,2,5,3,9608363.173406133,41496516.648718365,29.554524361948957,-15.910026323967186,16.730928360127315,10000000
7,1,2,5,3,9708206.86178497,41943781.5708027,29.638051044083525,-10.154379608928544,10.040963058537395,20000000
8,1,2,6,3,8341413.77230041,35961571.021575615,38.76610169491526,-3.624527695714519,8.809325656317094,10000000
9,1,2,6,3,8778269.994693521,37873387.252559334,48.87457627118644,-2.84441449148497,5.382966388904911,20000000
10,1,2,7,3,6467167.221264663,27802761.588284723,36.78260869565217,-6.118308779214865,8.081998802027691,10000000
11,1,2,7,3,6757162.192653382,29036756.894299753,37.73913043478261,-3.6505383472063446,5.008342081254909,20000000
12,1,3,5,3,9560484.585264707,41306398.19856182,38.494897959183675,-3.1123096562842845,7.262871058923462,10000000
13,1,3,5,3,9770191.956910843,42212868.17609803,38.724489795918366,-2.473572051402406,4.102669697435777,20000000
14,1,3,6,3,8998146.625589639,38777490.84169236,38.53035143769968,-3.4631403125525484,10.361912820325111,10000000
15,1,3,6,3,9250297.628259206,39858994.90759528,38.66453674121406,-2.7829356779113357,6.207824782156893,20000000
16,1,3,7,3,8166791.419422958,35237003.09207805,42.12429378531073,-3.5984589697591995,11.590573875419826,10000000
17,1,3,7,3,8442884.29266024,36454017.81246976,43.05084745762712,-2.9537910439600745,6.754523090490302,20000000
18,1,4,5,3,7733342.949541956,33315561.59591484,55.806060606060605,-0.34621744570302315,7.613947755820671,10000000
19,1,4,5,3,7809523.809523781,33628076.183799244,55.806060606060605,-1.092762209301068,4.058730764475952,20000000
20,1,4,6,3,6866305.375425995,29529138.77937503,36.45605700712589,5.943476493300803,2.8786883422517677,10000000
21,1,4,6,3,6998664.126984108,30101076.376360636,36.74109263657957,2.4666603369773554,1.834248627163064,20000000
22,1,4,7,3,5952334.65613519,25659764.967456415,23.76536312849162,2.7740794058266793,3.6720249033761516,10000000
23,1,4,7,3,6139832.7377604125,26470959.736968935,24.335195530726256,1.3525718176659485,1.8937699402289274,20000000
24,1,5,5,3,4307349.7259263145,18632916.373793945,66.47908745247149,-0.8570860176381645,4.257651474572125,10000000
25,1,5,5,3,4476190.476190491,19343198.934750326,66.88973384030419,-0.6023707751347085,2.174449098839928,20000000
26,1,5,6,3,3834183.4136727373,16629754.279944928,23.641025641025642,3.6514872609246574,2.7932690706467507,10000000
27,1,5,6,3,4031746.0317460406,17454461.259901993,24.46153846153846,1.608716163426549,1.534017018263141,20000000
28,1,5,7,3,3623865.9959769147,15703455.401796456,25.581818181818182,0.9843093607764031,3.0047717861514602,10000000
29,1,5,7,3,3746031.7460317533,16230065.01738021,26.12727272727273,0.3567018496698049,1.5750448440716154,20000000
30,1,6,5,3,2224215.6220770446,9531477.480736326,22.97142857142857,0.3041899463244624,4.2284836056079484,10000000
31,1,6,5,3,2253968.25396825,9653779.249146435,23.142857142857142,0.043317425634414874,2.160396412297512,20000000
32,1,6,6,3,2050531.4511062822,8811865.227786954,22.511627906976745,1.377642750788044,2.8138938947506817,10000000
33,1,6,6,3,2095238.0952380924,8992743.80731119,23.162790697674417,0.612206351270439,1.5396764407484003,20000000
34,1,6,7,3,1969487.2882226165,8498217.193980915,23.516129032258064,1.8751519240832293,2.105437603238204,10000000
35,1,6,7,3,1999999.9999999974,8622307.23740581,23.806451612903224,0.8810367589161983,1.1189848407448002,20000000
36,1,7,5,3,1159035.5522262456,4934631.447485422,20.054794520547944,2.385048006420032,3.7902920357196854,10000000
37,1,7,5,3,1174603.174603176,4999809.87499637,20.21917808219178,1.214059785751287,1.9536682729954642,20000000
38,1,7,6,3,1114717.9825823947,4773929.0068893265,22.457142857142856,4.382203994122813,1.6152011416521501,10000000
39,1,7,6,3,1142857.142857144,4888376.869282459,23.314285714285713,2.155647633137936,0.8306206591730086,20000000
40,1,7,7,3,1063177.3971868907,4564990.122239972,22.208955223880597,2.3178804397707475,2.9955878555535334,10000000
41,1,7,7,3,1079365.0793650805,4632815.5375427,22.388059701492537,1.1543902456161437,1.5304896593335584,20000000
42,1,8,5,3,317460.3174603176,1367814.2806044363,18.285714285714285,4.858696577941934,0.770824065945097,10000000
43,1,8,5,3,317460.3174603176,1367814.2806044363,18.285714285714285,2.4293482889709894,0.38741556053164355,20000000
44,1,8,6,3,317460.3174603176,1368046.9295783187,21.0,4.247566165398631,0.7962983761689498,10000000
45,1,8,6,3,317460.3174603176,1368046.9295783187,21.0,2.12378308269936,0.3996983519274869,20000000
46,1,8,7,3,317460.3174603176,1368225.5637528102,24.0,3.8828258080163325,0.7284256240592072,10000000
47,1,8,7,3,317460.3174603176,1368225.5637528102,24.0,1.9414129040081773,0.3653190574913135,20000000
48,1,9,5,3,126984.12698412701,552653.4747835315,25.5,0.8837315302919757,0.7788800544666685,10000000
49,1,9,5,3,126984.12698412701,552653.4747835315,25.5,0.44186576514599896,0.38944002723332494,20000000
50,1,9,6,3,126984.12698412701,552636.9522403189,21.0,0.8144731978986464,0.8025192363666743,10000000
51,1,9,6,3,126984.12698412701,552636.9522403189,21.0,0.4072365989493454,0.40125961818333716,20000000
52,1,9,7,3,126984.12698412701,552746.5114536511,21.0,0.8572541325996497,0.7328640871166624,10000000
53,1,9,7,3,126984.12698412701,552746.5114536512,21.0,0.42862706629984704,0.3664320435583219,20000000
54,1,10,5,3,31746.031746031753,147239.16941984132,24.0,-0.7788800544666685,0.7788800544666685,10000000
55,1,10,5,3,31746.031746031753,147239.1694198413,24.0,-0.38944002723332316,0.38944002723332494,20000000
56,1,10,6,3,31746.031746031753,147261.68292641273,12.0,-0.8025192363666722,0.8025192363666743,10000000
57,1,10,6,3,31746.031746031753,147261.68292641273,12.0,-0.4012596181833361,0.40125961818333716,20000000
58,1,10,7,3,31746.031746031753,147195.34468903177,18.0,-0.7328640871166581,0.7328640871166624,10000000
59,1,10,7,3,31746.031746031753,147195.34468903177,18.0,-0.36643204355831793,0.3664320435583219,20000000
60,2,1,5,3,7884303.111442215,34139332.67094528,41.35251798561151,-15.466871746334043,14.772253125086,10000000
61,2,1,5,3,8242680.137445234,35628074.65054693,42.32374100719424,-8.313336028060336,8.225031934474204,20000000
62,2,1,6,3,5077351.1319236085,21902960.75390316,60.75247524752475,-4.424386115845702,8.560789924927716,10000000
63,2,1,6,3,5268470.4761904925,22722908.01609587,61.34653465346535,-2.662583201924751,4.654917395990309,20000000
64,2,1,7,3,3062568.032707065,13187763.070284799,58.440677966101696,-6.542273968868962,7.125160376638248,10000000
65,2,1,7,3,3079365.0793650807,13252463.154280838,58.644067796610166,-3.033625827752595,3.5625801883190684,20000000
66,2,2,5,3,9356288.098446118,40375325.22109965,30.77227722772277,-10.77362448368726,14.247138866346857,10000000
67,2,2,5,3,9508373.606447266,41017141.68459283,30.905940594059405,-6.816795859102854,7.676197013370299,20000000
68,2,2,6,3,7788838.30589258,33647015.72084653,51.577358490566034,0.6855549390654359,7.329080367177672,10000000
69,2,2,6,3,8264496.273274247,35678240.94989639,62.943396226415096,-0.6602024525523387,5.01486292182333,20000000
70,2,2,7,3,5935780.336171467,25630593.147937194,53.65096952908587,-6.803436741646751,7.488378509436148,10000000
71,2,2,7,3,6286430.711596376,27115309.191504683,55.37950138504155,-4.06476497173246,4.840962533196415,20000000
72,2,3,5,3,9770908.700033922,42223607.45760623,27.13807531380753,-11.337681652127518,14.955341624929083,10000000
73,2,3,5,3,9861488.758874923,42637496.75070695,27.175732217573223,-6.996455911728027,8.54299896643861,20000000
74,2,3,6,3,9127896.588113075,39376665.197284654,56.53521126760563,-7.432228064765578,11.63201082000285,10000000
75,2,3,6,3,9500128.305578824,41020028.94417202,56.738028169014086,-4.9435207944948045,7.025753085914794,20000000
76,2,3,7,3,8025817.09993325,34570444.43904812,21.54189944134078,-9.916758384925872,12.981427019590214,10000000
77,2,3,7,3,8373633.2906613285,36090811.801130846,22.435754189944134,-6.238005425375903,8.182609922405918,20000000
78,2,4,5,3,9668213.867765062,41733469.179603964,30.70334928229665,-3.749276086657516,9.827217299913071,10000000
79,2,4,5,3,9746031.746031666,42077788.091830835,30.70334928229665,-2.3976009557491573,5.41148364803632,20000000
80,2,4,6,3,9098802.154991934,39196130.414476074,63.17088607594937,-0.19232797908518284,9.083773567990242,10000000
81,2,4,6,3,9385588.670040479,40471680.99776701,63.70253164556962,-0.5080948136623631,5.171175163272325,20000000
82,2,4,7,3,8035668.029365989,34634682.07024949,43.089866156787764,-2.6427788016207487,9.73464068778377,10000000
83,2,4,7,3,8373682.681296799,36121411.83101866,44.1453154875717,-1.2256197168736382,5.438573743158116,20000000
84,2,5,5,3,8737834.028467279,37636551.990725584,29.658227848101266,-2.9867584404891567,8.697800238725584,10000000
85,2,5,5,3,8888888.888888832,38300870.468598545,29.810126582278482,-1.5450490301194941,4.419819299647468,20000000
86,2,5,6,3,7804001.95571365,33546646.44185711,63.51445086705202,-0.7904069217109067,8.525220461907734,10000000
87,2,5,6,3,8194298.697828226,35254871.268163644,64.25433526011561,-0.23866020375955532,4.65718881712436,20000000
88,2,5,7,3,6799632.845321567,29219581.756889552,36.222737819025525,1.7232663192782383,9.876769859165769,10000000
89,2,5,7,3,7182207.866251443,30885897.222758293,37.475638051044086,0.8348342152664889,5.421466566764801,20000000
90,2,6,5,3,7219358.882607528,31015731.74377526,33.43763213530655,-1.722453161428994,10.974969355128897,10000000
91,2,6,5,3,7396825.3968253685,31824228.351091016,33.76744186046512,-0.902474905715811,5.705102387577216,20000000
92,2,6,6,3,6145657.026943946,26489446.297587473,49.97429305912596,2.5898593075333265,7.724991025027368,10000000
93,2,6,6,3,6378328.974055292,27515125.29472393,64.34961439588689,1.494312070101489,4.16940737755007,20000000
94,2,6,7,3,5507393.073613079,23741293.266232196,23.57396449704142,5.55431722920523,7.252835730967331,10000000
95,2,6,7,3,5713770.618124605,24643175.3976802,24.532544378698226,3.117189714435553,3.640723806671163,20000000
96,2,7,5,3,5379792.362309657,23163964.534231182,39.941348973607035,-2.440436822373815,8.54169271473582,10000000
97,2,7,5,3,5518944.868919193,23766214.33650962,40.328445747800586,-1.3772767619496973,4.580645998223231,20000000
98,2,7,6,3,4610373.502840448,19953612.119692367,79.08333333333333,0.3875302104008105,8.364898224134661,10000000
99,2,7,6,3,4813224.382422525,20825515.618378412,80.375,-0.0026075253662605213,4.4240333068213715,20000000
100,2,7,7,3,4337010.18840593,18770525.87001558,22.5,-0.5186597536571913,7.9860425946333065,10000000
101,2,7,7,3,4439832.829552702,19213455.595114533,23.045454545454547,-0.22512837088255466,4.04645720250476,20000000
102,2,8,5,3,3675550.1672899746,15923796.463962551,47.57709251101321,-1.457667920336514,6.65060845970056,10000000
103,2,8,5,3,3714285.714285723,16095418.19503752,47.73568281938326,-0.8570986215335918,3.398208120722262,20000000
104,2,8,6,3,3199240.1205050875,13867286.427324345,76.93401015228426,1.3819786439182469,4.08259776618735,10000000
105,2,8,6,3,3238095.23809524,14039207.685722724,77.05583756345177,0.642482257388366,2.091813282722425,20000000
106,2,8,7,3,3103442.4130956265,13450002.198049,22.680628272251308,-1.2722457136731369,5.794824111931073,10000000
107,2,8,7,3,3142857.142857144,13624339.733842045,22.93193717277487,-0.7398469470581648,2.9701018100686865,20000000
108,2,9,5,3,2568811.1329511395,11058449.745464472,56.74074074074074,-0.4907022117412785,3.8853143117387905,10000000
109,2,9,5,3,2603174.603174598,11207494.328878209,56.888888888888886,-0.1946512613822282,1.9770362805889272,20000000
110,2,9,6,3,2264262.994593303,9757364.328301376,61.114285714285714,2.3433495948104843,2.9421632814599046,10000000
111,2,9,6,3,2285714.2857142817,9856500.59054217,61.2,1.0850740411382676,1.5004223257123297,20000000
112,2,9,7,3,2218383.7830379796,9585828.29216497,62.54014598540146,0.36329139026973767,4.259232694705089,10000000
113,2,9,7,3,2253968.2539682505,9741015.870892538,62.89051094890511,0.09595999417626455,2.1839345790594753,20000000
114,2,10,5,3,1615807.9713729694,6963420.03687364,23.883495145631066,2.4653956021032375,2.2001598592768747,10000000
115,2,10,5,3,1650793.65079365,7115553.531292109,24.58252427184466,1.1078495499002194,1.1243129398789864,20000000
116,2,10,6,3,1456658.3538600055,6279068.739326809,79.95652173913044,3.550038637918096,2.110060084781426,10000000
117,2,10,6,3,1492063.4920634923,6432899.161734928,80.34782608695652,1.7381196255700893,1.1071298480709708,20000000
118,2,10,7,3,1424794.995171377,6173733.702855523,82.66666666666667,1.255204982498892,3.338371615806107,10000000
119,2,10,7,3,1460317.4603174606,6327953.503977513,83.33333333333333,0.5396273004228735,1.688257793827215,20000000
120,3,1,5,3,8822609.134241754,38101209.44591673,35.2695652173913,-6.329229286331661,7.814834393100509,10000000
121,3,1,5,3,9179520.71769122,39610011.80136082,36.45217391304348,-5.705886585267173,5.940758037575856,20000000
122,3,1,6,3,6434721.603410115,27800389.896118097,36.66187050359712,-3.410013401721901,7.535273104320553,10000000
123,3,1,6,3,6804712.414620769,29382066.39672433,37.697841726618705,-3.1512254324581046,4.882840426038328,20000000
124,3,1,7,3,4283238.826592302,18513914.745843403,67.640625,-0.43367956647696326,4.940413545077626,10000000
125,3,1,7,3,4504485.818115521,19436712.010392316,69.046875,-0.5771627302189164,3.282865313039481,20000000
126,3,2,5,3,9612901.366128603,41502191.71502118,29.264341957255343,-15.67480091029011,16.89227384721493,10000000
127,3,2,5,3,9701124.38943248,41882645.67102385,29.25084364454443,-8.833404400826318,9.267334049064143,20000000
128,3,2,6,3,8356799.9375877865,36033350.92663211,47.89915966386555,-0.046363379765901325,8.071927246938126,10000000
129,3,2,6,3,8790973.569615206,37940661.898219466,57.680672268907564,-0.9654848528965143,5.180539215398191,20000000
130,3,2,7,3,6344970.216460212,27378242.511275455,35.94074074074074,-11.968049225223565,12.779081149308485,10000000
131,3,2,7,3,6728990.364569387,29010616.022339568,37.57037037037037,-6.334889523049947,7.513031042698491,20000000
132,3,3,5,3,9785395.068904828,42334069.62471953,21.033985581874358,-11.627942231607136,13.32683490145182,10000000
133,3,3,5,3,9893433.091072531,42800074.29313494,21.145211122554066,-6.7367442851559485,7.906950625460836,20000000
134,3,3,6,3,9053139.600343913,39074581.755390555,50.572661870503595,-2.138347116054984,7.9475727693442675,10000000
135,3,3,6,3,9381560.612900548,40494257.97804259,58.80863309352518,-2.7326867793228904,5.067211617557261,20000000
136,3,3,7,3,7387186.422799407,31834931.63758946,32.93306288032454,-7.337717990557779,10.604064417789342,10000000
137,3,3,7,3,7748043.886959745,33440679.274814397,33.66328600405679,-4.950009239740616,6.773379192423155,20000000
138,3,4,5,3,9823175.933910724,42450075.05560584,27.842105263157894,-3.7459704723124765,11.255691490579816,10000000
139,3,4,5,3,9904761.90476182,42816648.18926193,28.0,-2.657016243015309,6.68731675873032,20000000
140,3,4,6,3,9372432.429070244,40466090.450870134,50.1025641025641,-3.6963240783873808,9.214157838896233,10000000
141,3,4,6,3,9644661.32892198,41670948.0327966,50.52991452991453,-2.0589710974031727,5.421347697593082,20000000
142,3,4,7,3,8090110.846184424,34952478.47172951,61.6822429906542,-5.483914961198344,13.418092095459642,10000000
143,3,4,7,3,8359522.698468515,36118748.22280568,62.489719626168224,-2.5016856163832757,7.110305159995868,20000000
