,n1,n2,n3,per_day_count,per_day_change_volume,per_day_change_money,per_count_change_time,performance,drawback,money
0,1,1,5,3,5182886.828054572,27358422.41740381,64.35045317220543,-7.132552777746437,14.794636022654487,10000000
1,1,1,5,3,5811072.302432421,30705246.036938418,67.46827794561933,-2.941855840695573,8.350032901529545,20000000
2,1,1,6,3,2877095.276433287,15172086.72546167,63.06976744186046,-3.887861189020403,5.950098176080552,10000000
3,1,1,6,3,3139077.1214067996,16570451.789147245,65.65116279069767,-2.213536050245646,3.2495701855321295,20000000
4,1,1,7,3,1173764.3269523408,6182933.204474211,38.90909090909091,0.17918626831070483,2.8031669545942357,10000000
5,1,1,7,3,1202749.140893472,6333548.7963382555,39.27272727272727,0.09559702439905227,1.4188506318632668,20000000
6,1,2,5,3,9364184.765275897,49227869.55345669,41.99237611181702,-6.857283813328962,15.982345335528608,10000000
7,1,2,5,3,9726501.021609575,51193512.9001282,35.57306226175349,-2.2625882864803493,8.923511316903348,20000000
8,1,2,6,3,7964849.869764983,41881643.02365076,46.733333333333334,7.644731873109345,8.131583333673422,10000000
9,1,2,6,3,8570039.04405662,45125312.77681041,48.31111111111111,5.616944948280311,4.601006896056518,20000000
10,1,2,7,3,6137980.741950229,32326469.718966257,44.62198391420912,7.485830117335657,3.9611014858057576,10000000
11,1,2,7,3,6781403.216545565,35764985.91078922,48.160857908847184,5.022433704699858,2.0590072868251457,20000000
12,1,3,5,3,9477463.335352164,49851506.32320114,38.881889763779526,-3.07064613639757,9.474542145835917,10000000
13,1,3,5,3,9697752.452627227,51056708.623722255,38.818897637795274,-0.08923600962698064,5.1524357877388,20000000
14,1,3,6,3,8767692.637493616,46121781.58812068,53.78145695364238,-5.58098328350578,7.735313580745151,10000000
15,1,3,6,3,9166492.168457856,48279942.02548929,55.09271523178808,-2.260775739692078,4.7563091168440526,20000000
16,1,3,7,3,7656750.34974807,40287694.076729216,38.48780487804878,2.919099835960415,4.512653817848203,10000000
17,1,3,7,3,8419258.004355706,44369020.05378158,41.292682926829265,1.0638808089260765,2.647323797802225,20000000
18,1,4,5,3,7963810.090679889,41957106.17673551,51.08771929824562,-8.675815741842573,9.435416890383182,10000000
19,1,4,5,3,8109965.635738802,42710976.06660586,51.485380116959064,-6.106251378607308,5.749605130782314,20000000
20,1,4,6,3,7346683.301682231,38746225.26177961,53.81818181818182,-9.795907690119298,9.022542416935899,10000000
21,1,4,6,3,7594501.7182130385,40051617.082870595,54.23376623376623,-4.827129539621488,4.441671417609509,20000000
22,1,4,7,3,6332256.044052624,33333251.893176883,31.872,-4.048685447760225,7.630506488477737,10000000
23,1,4,7,3,6632302.405498282,34918172.444766864,33.056,-3.9530041340212874,3.576786344779693,20000000
24,1,5,5,3,4959878.659704208,26152052.842207972,35.95862068965517,-8.237192378096081,9.323338921399936,10000000
25,1,5,5,3,5120274.914089361,27004329.725505907,36.66206896551724,-6.0265623107486626,6.669817889620439,20000000
26,1,5,6,3,4643833.755439786,24509579.11614263,55.426415094339625,-4.152902876323594,7.562642002511211,10000000
27,1,5,6,3,4673539.518900356,24663452.979499776,55.5622641509434,-2.744136494388505,4.503936526529211,20000000
28,1,5,7,3,4373837.635493946,23070791.50936102,35.806451612903224,-2.1015691477376808,4.464293431071453,10000000
29,1,5,7,3,4467353.951890046,23582735.40957142,36.145161290322584,-3.296924003536994,3.599432116536014,20000000
30,1,6,5,3,2508358.791335501,13300938.180019215,34.90909090909091,2.0553154791119743,5.787474022633471,10000000
31,1,6,5,3,2508591.065292092,13302275.69233576,34.82517482517483,1.0282629360830464,2.8937370113167353,20000000
32,1,6,6,3,2508591.065292092,13299872.471091824,35.070422535211264,1.8561081422314718,4.92328137755042,10000000
33,1,6,6,3,2508591.065292092,13299872.471091824,35.070422535211264,0.9280540711156915,2.461640688775182,20000000
34,1,6,7,3,2405498.2817869373,12750012.307640659,33.86666666666667,1.7540621238140819,3.5390364965167267,10000000
35,1,6,7,3,2405498.2817869373,12750012.307640655,33.86666666666667,0.8770310619071964,1.7695182482583633,20000000
36,1,7,5,3,1271477.6632302415,6729515.858863616,45.08571428571429,-0.8204689712532409,6.320730787593442,10000000
37,1,7,5,3,1271477.6632302415,6729515.858863618,45.08571428571429,-0.41023448562678144,3.160365393796843,20000000
38,1,7,6,3,1168384.8797250865,6184387.130268697,41.0625,-2.184739578567496,6.437190308117737,10000000
39,1,7,6,3,1168384.8797250865,6184387.767279109,41.0625,-1.092678739333408,3.2189041041085122,20000000
40,1,7,7,3,1168384.8797250867,6188933.299653058,31.93846153846154,-2.3260991999686342,5.284963935317453,10000000
41,1,7,7,3,1168384.8797250867,6188933.299653058,31.93846153846154,-1.163049599984367,2.642481967658736,20000000
42,1,8,5,3,481099.65635738836,2571590.364686607,40.0,-0.936242293992029,2.9905318434834105,10000000
43,1,8,5,3,481099.65635738836,2571590.3646866074,40.0,-0.4681211469960922,1.4952659217417053,20000000
44,1,8,6,3,446735.39518900355,2396415.8899996737,35.04,-1.2288865012168748,2.9505044825000315,10000000
45,1,8,6,3,446735.39518900355,2396415.8899996746,35.04,-0.6144432506084763,1.4752522412499973,20000000
46,1,8,7,3,515463.91752577317,2754992.587369932,36.0,-1.248593804366871,2.1929916871000827,10000000
47,1,8,7,3,515463.91752577317,2754992.5873699323,36.0,-0.6242969021834854,1.0964958435500414,20000000
48,1,9,5,3,103092.78350515466,558564.8857384104,68.0,0.4996511050580965,0.6436660818234243,10000000
49,1,9,5,3,103092.78350515466,558564.8857384104,68.0,0.24982555252903715,0.3218459462050137,20000000
50,1,9,6,3,103092.78350515466,558332.7032772165,64.0,0.4226761960998804,0.6097717325667291,10000000
51,1,9,6,3,103092.78350515466,558332.7032772164,64.0,0.2113380980499624,0.30488586628336456,20000000
52,1,9,7,3,103092.78350515466,558944.0472550346,66.0,0.50281021238332,0.5113826290833204,10000000
53,1,9,7,3,103092.78350515466,558944.0472550344,66.0,0.25140510619166,0.25569131454167887,20000000
54,1,10,5,3,103092.78350515466,558564.8857384104,68.0,0.4996511050580965,0.6436660818234243,10000000
55,1,10,5,3,103092.78350515466,558564.8857384104,68.0,0.24982555252903715,0.3218459462050137,20000000
56,1,10,6,3,103092.78350515466,558332.7032772165,64.0,0.4226761960998804,0.6097717325667291,10000000
57,1,10,6,3,103092.78350515466,558332.7032772164,64.0,0.2113380980499624,0.30488586628336456,20000000
58,1,10,7,3,103092.78350515466,558944.0472550346,66.0,0.50281021238332,0.5113826290833204,10000000
59,1,10,7,3,103092.78350515466,558944.0472550344,66.0,0.25140510619166,0.25569131454167887,20000000
60,2,1,5,3,7177351.166863818,37830613.04859885,60.02376237623762,-1.8207048701658457,15.518168280718154,10000000
61,2,1,5,3,7827411.892646947,41311935.478644125,61.877227722772275,-0.7193431404837636,9.282203853568522,20000000
62,2,1,6,3,4742175.927771335,24985897.70356115,66.6938775510204,6.295217181706625,3.120950747517946,10000000
63,2,1,6,3,5240909.936124595,27623589.964777768,70.40816326530613,3.308634096327512,1.6614190537946933,20000000
64,2,1,7,3,2772443.601750874,14614172.092092494,36.84615384615385,6.333189864557531,3.2803987094508673,10000000
65,2,1,7,3,2852233.67697594,15019143.486925649,37.30769230769231,3.09117352346977,1.6664147127792566,20000000
