,n1,n2,n3,per_day_count,per_day_change_volume,per_day_change_money,per_count_change_time,performance,drawback,money
0,1,1,5,3,5576570.665072876,24082679.328100305,63.08108108108108,-19.94995058163962,19.959055401859228,10000000
1,1,1,5,3,5746031.74603175,24799554.602333423,63.44144144144144,-10.484889287060684,10.662386214866352,20000000
2,1,1,6,3,2875605.19555462,12372325.36944803,14.19767441860465,-10.33559752342692,11.132559149595807,10000000
3,1,1,6,3,2920634.9206349193,12578406.523648707,14.30232558139535,-5.521961278266685,5.947580158168513,20000000
4,1,1,7,3,1174603.1746031758,5063211.047740113,14.788732394366198,-9.341694223983787,10.710043538503447,10000000
5,1,1,7,3,1174603.1746031758,5063211.047740113,14.788732394366198,-4.670847111991883,5.369590394548139,20000000
6,1,2,5,3,9608375.853298826,41496464.444450654,15.320185614849187,-15.649487504494752,16.660363931381593,10000000
7,1,2,5,3,9708345.489388904,41944236.20551794,15.361948955916473,-10.004267822402014,9.86947132554788,20000000
8,1,2,6,3,8341016.841482812,35959929.48342677,29.654237288135594,-3.739772840756883,8.976369007957938,10000000
9,1,2,6,3,8778033.89173028,37872416.89042151,39.18305084745763,-2.921384293264506,5.499758197393817,20000000
10,1,2,7,3,6466532.618983646,27799961.967640795,26.333333333333332,-6.284493515612133,8.292170883549566,10000000
11,1,2,7,3,6756923.809213711,29035597.916522488,26.81159420289855,-3.7207502045272123,5.111569788295728,20000000
12,1,3,5,3,9561199.543412065,41309292.87070137,30.130102040816325,-2.8292996139325233,7.080212505099635,10000000
13,1,3,5,3,9770309.43531146,42213307.09276245,30.229591836734695,-2.3631875281831416,4.016805872617703,20000000
14,1,3,6,3,8998372.836926663,38778564.06723742,28.40894568690096,-3.345289393485873,10.446857267442947,10000000
15,1,3,6,3,9250272.5295445,39858937.66433277,28.476038338658146,-2.7612260590204385,6.259696087773155,20000000
16,1,3,7,3,8163462.972635979,35221988.37991965,32.4180790960452,-4.5165496040810105,12.678714684295734,10000000
17,1,3,7,3,8442311.173314271,36450469.17722458,32.7909604519774,-3.429749506792945,7.342439699917463,20000000
18,1,4,5,3,7733371.458459918,33315644.818124123,44.81212121212121,-0.10245831349989798,7.4437906727978165,10000000
19,1,4,5,3,7809523.809523781,33628086.09937311,44.86060606060606,-0.9775886715394977,3.964626364127514,20000000
20,1,4,6,3,6876370.932711702,29575043.01698295,25.510688836104514,6.149434278373334,2.8651538411783517,10000000
21,1,4,6,3,7008633.650793632,30146616.896134503,25.667458432304038,2.57513907972573,1.8346828200248066,20000000
22,1,4,7,3,5958137.412873666,25682809.0219605,13.29050279329609,2.94786786874508,3.6950114274700874,10000000
23,1,4,7,3,6145327.401991369,26492772.40799641,13.759776536312849,1.469097443456735,1.9060464488721476,20000000
24,1,5,5,3,4306960.788088987,18631622.329384457,53.97718631178707,-0.9823332905175675,4.251247513723247,10000000
25,1,5,5,3,4476190.476190491,19343556.230368465,54.159695817490494,-0.6551372423462709,2.1698148339368566,20000000
