,n1,n2,n3,per_day_count,per_day_change_volume,per_day_change_money,per_count_change_time,performance,drawback,money
202,4,4,7,3,7161091.639571636,36013364.248860985,43.23609022556391,-4.6385813637536355,9.598481109942124,10000000
203,4,4,7,3,7653173.27608385,38493320.96465535,44.697744360902256,-1.4276017340556724,4.741917038857695,20000000
204,4,5,5,3,9534644.039382966,47998704.01688051,35.667857142857144,-11.699359922761044,14.092178901335542,10000000
205,4,5,5,3,9812627.758129388,49408671.7474072,36.375,-6.0865349511150635,7.417964523046552,20000000
206,4,5,6,3,8716769.475518458,43884704.219475456,37.05720823798627,-2.694332370243613,8.750710338205478,10000000
207,4,5,6,3,9242677.042121988,46558748.85161989,38.389016018306634,-2.2276706192154827,4.858957289749288,20000000
208,4,5,7,3,7432390.936966816,37377633.610710435,43.60636758321274,-11.313596484124322,15.68616002795689,10000000
209,4,5,7,3,8014525.629543209,40324115.51504549,45.23878437047757,-5.911461733239243,7.702503907350376,20000000
210,4,6,5,3,9104621.043795537,45847958.62631215,33.69746192893401,-16.642773902965946,17.830119566289707,10000000
211,4,6,5,3,9299628.239207076,46834138.81237504,34.19695431472081,-8.40568382049167,8.979730044903404,20000000
212,4,6,6,3,8208501.997361456,41305949.177759714,53.29277566539924,-10.257220191921167,12.384966453099102,10000000
213,4,6,6,3,8494585.009673364,42758251.27760895,54.11406844106464,-5.259094289947286,6.487202664393969,20000000
214,4,6,7,3,7074590.647902916,35580224.680192515,44.42790697674418,-10.905067031443084,12.514101283063814,10000000
215,4,6,7,3,7480610.6644717585,37644698.5659126,45.544186046511626,-6.567320706607404,7.197810379365404,20000000
216,4,7,5,3,8547610.44020848,43048545.99227434,37.875,-18.93541747273586,20.188800612102934,10000000
217,4,7,5,3,8638204.048921809,43501954.86136121,38.42307692307692,-9.771105366700239,10.367450695533813,20000000
218,4,7,6,3,7476108.072139031,37639080.30194,58.243045387994144,-7.306623650074895,10.805238171461266,10000000
219,4,7,6,3,7694330.199618957,38742502.31881981,59.13909224011713,-4.164406644459461,5.958868368215128,20000000
220,4,7,7,3,6501571.161389848,32708179.065264493,37.5625,-8.773089658600952,10.240676289871674,10000000
221,4,7,7,3,6797060.058733116,34216305.08068415,38.458333333333336,-5.876752408962959,6.265904064546078,20000000
222,4,8,5,3,7556827.378010746,38047740.16088005,40.772532188841204,-12.506177421034593,16.413959310782023,10000000
223,4,8,5,3,7677374.690495875,38659793.45386087,40.99570815450644,-6.683561418795925,8.79264140889157,20000000
224,4,8,6,3,6465424.930586792,32547004.489559226,64.54166666666667,-8.109276200709825,10.453684294813206,10000000
225,4,8,6,3,6641449.211224551,33448432.340617727,74.41666666666667,-3.8025950961070865,5.2467489865949855,20000000
226,4,8,7,3,5771504.209656477,29047066.15630331,27.48919449901768,-7.340819004278087,9.27144067030556,10000000
227,4,8,7,3,6026083.085028553,30344878.73308479,28.102161100196465,-3.6705798844618553,5.02924274153239,20000000
228,4,9,5,3,6371483.985219627,32086406.123667598,34.910994764397905,-11.565646844856381,12.80829728035714,10000000
229,4,9,5,3,6558694.713177355,33032024.412570093,35.66492146596859,-6.452045700117292,6.946496293843932,20000000
230,4,9,6,3,5504018.115555862,27719501.35923046,49.29531568228106,-12.879484547564534,13.977917171050589,10000000
231,4,9,6,3,5736670.271644003,28901155.871051505,50.24847250509165,-6.757725217105969,7.286492098217311,20000000
232,4,9,7,3,4934165.208400597,24846068.902510494,25.558086560364465,-11.92139775768738,13.011389886974644,10000000
233,4,9,7,3,5149317.413125407,25934215.898419812,26.32346241457859,-6.082514563563091,6.585907439993939,20000000
234,4,10,5,3,5280721.497631608,26564305.808259614,26.75109170305677,-18.15964255759175,19.706983704937596,10000000
235,4,10,5,3,5388127.853881263,27103936.667904772,27.013100436681224,-9.395536702364549,10.207683027477756,20000000
236,4,10,6,3,4513406.692056919,22709111.28155614,29.01,-14.010020681928214,15.570063706652759,10000000
237,4,10,6,3,4657534.246575339,23441522.59409924,29.73,-7.283164423617238,8.06519537797634,20000000
238,4,10,7,3,4061056.3688071435,20429734.533334244,25.130193905817176,-12.007902601945474,13.493528357988307,10000000
239,4,10,7,3,4229585.683803594,21283897.815453243,25.695290858725762,-5.862680688478372,6.879337068299963,20000000
240,5,1,5,3,8992283.027661707,45266585.76084605,27.326848249027236,-8.11069409977695,10.354313103112151,10000000
241,5,1,5,3,9370952.380122947,47176356.73018347,27.992217898832685,-3.276833057534412,4.666351759506539,20000000
242,5,1,6,3,7001780.598311252,35198014.70864418,34.10898379970545,-9.23231348482545,12.631641462490373,10000000
243,5,1,6,3,7555301.654964926,37999955.01404195,36.070692194403534,-5.687241576634028,7.0107422875784895,20000000
244,5,1,7,3,5002173.689882613,25145835.123063114,50.705357142857146,-4.4159817234097005,9.852339480920154,10000000
245,5,1,7,3,5481246.093644265,27567762.88821054,53.410714285714285,-2.173433113265555,5.191966039872747,20000000
246,5,2,5,3,9435437.11140469,47502963.65378563,24.241813602015114,-17.759800118696777,19.505338539699753,10000000
247,5,2,5,3,9818902.647774756,49416398.9337375,24.79596977329975,-8.05642727051945,9.258059101472497,20000000
248,5,2,6,3,8013769.948734327,40318500.35694013,31.275820170109355,-6.256454810179346,11.521728512822976,10000000
