date,open,close,high,low,volume,money
2006-02-24,1289.43,1296.87,1297.34,1286.96,2357814800,11377200922
2006-02-27,1297.69,1297.19,1304.61,1293.47,2681978500,13278273095
2006-02-28,1294.81,1299.03,1299.47,1277.74,2364742200,11698977874
2006-03-01,1299.15,1306.59,1308.2,1297.76,2364067400,11713886665
2006-03-02,1306.59,1285.67,1307.64,1281.57,2844572900,14619800288
2006-03-03,1284.61,1293.3,1295.41,1275.62,2492545800,12505595080
2006-03-06,1292.75,1288.95,1296.85,1286.64,2032958200,9697600024
2006-03-07,1288.26,1259.92,1288.26,1257.54,2265339500,10611752979
2006-03-08,1256.68,1250.38,1258.24,1238.16,1984157400,9328367206
2006-03-09,1247.46,1245.17,1253.76,1242.68,1538593400,7572686295
2006-03-10,1245.19,1245.65,1253.91,1240.75,1409562600,7034995125
2006-03-13,1245.3,1259.67,1260.07,1245.3,1377515300,6762688336
2006-03-14,1260.42,1259.04,1262.75,1250.28,1487571200,7156890130
2006-03-15,1259.23,1274.81,1275.52,1258.15,1845126900,9402430254
2006-03-16,1274.62,1274.19,1277.19,1270.83,1832269900,9294380375
2006-03-17,1273.01,1269.46,1276.63,1265.61,1875480400,9258870683
2006-03-20,1269.58,1288.42,1288.97,1264.41,2029717400,9830202821
2006-03-21,1288.56,1290.39,1297.61,1285.43,2434568700,12044252276
2006-03-22,1289.46,1296.71,1296.91,1281.13,2233009000,10977859974
2006-03-23,1296.19,1302.46,1302.79,1289.53,2546540800,12667480373
2006-03-24,1302.14,1294.7,1308.06,1293.3,2442393600,12420500906
2006-03-27,1296.07,1295.91,1296.59,1283.68,2061324600,10310244124
2006-03-28,1295.76,1298.79,1302.65,1293,2501182600,11798730430
2006-03-29,1299.38,1305.57,1313.13,1296.59,3415223600,17299640360
2006-03-30,1305.84,1294.72,1308.5,1293.83,2603882700,13523584673
2006-03-31,1291.52,1298.3,1298.75,1285.73,2663685800,13957859443
2006-04-03,1298.68,1319.47,1319.48,1298.68,3280466900,17513531801
2006-04-04,1319.84,1329.8,1330.11,1315.33,3713405000,19932253301
2006-04-05,1330.56,1340.16,1341.5,1326.53,3776319800,20009046284
2006-04-06,1341.74,1339.74,1348.52,1336.14,4171507500,22006608985
2006-04-07,1340.65,1342.96,1345.29,1330.51,4066605500,20781669064
2006-04-10,1344.24,1359.08,1359.41,1339.52,4141542800,20511655711
2006-04-11,1360.98,1362.23,1366.52,1350.32,4387040800,22753839571
2006-04-12,1361.74,1360.13,1364.69,1355.65,3712907200,18649703724
2006-04-13,1359.28,1332.33,1364.32,1331.68,4129905500,20205465502
2006-04-14,1330.1,1359.54,1360.09,1328.43,3787121900,17964278869
2006-04-17,1360.64,1378.61,1383.65,1353.4,4221976100,20238073664
2006-04-18,1379.81,1385.11,1391.38,1370.15,3678518100,18176065110
2006-04-19,1389.13,1396.7,1399.55,1378.8,4057816300,21447388304
2006-04-20,1398.1,1385.9,1404.19,1376.96,4330328800,23759758644
2006-04-21,1385.92,1416.79,1419.89,1383.45,4556910300,24823370098
2006-04-24,1423.41,1409.79,1429.06,1402.27,5201580300,28552131616
2006-04-25,1405.9,1399.77,1409.27,1386.13,4324883600,24511654275
2006-04-26,1399.07,1417.48,1426.63,1397.35,4841064900,27897759737
2006-04-27,1418.9,1416.73,1424.46,1407.14,3760844400,21064881051
2006-04-28,1403.52,1440.22,1444.71,1389.35,4456204300,25076312378
2006-05-08,1446.99,1497.1,1497.2,1446.99,5162065500,29260804817
2006-05-09,1503.24,1531.16,1532.75,1497.99,6468390400,36327086939
2006-05-10,1537.56,1545.69,1554.03,1518.34,6271709600,35931317939
2006-05-11,1547.56,1537.38,1583.76,1536.29,7321833500,42935467046
2006-05-12,1532.88,1602.83,1603.21,1531.23,6839375200,41492555006
2006-05-15,1616.26,1664.09,1664.94,1606.57,8772527000,52436501239
2006-05-16,1658.69,1613.25,1678.6,1604.78,8827504000,53444626416
2006-05-17,1613.23,1625.15,1640.69,1592.18,7098053400,42970463909
2006-05-18,1611.66,1617.28,1630.07,1582.96,6058510700,35559097667
2006-05-19,1620.21,1659.55,1664.61,1610.04,7708629100,41434527427
2006-05-22,1656.75,1657.69,1674.22,1646.68,7725887300,43695717336
2006-05-23,1647.96,1604.55,1648.53,1597.1,6990014500,38919582106
2006-05-24,1609.74,1590.92,1634.59,1562.39,5727043200,32875831926
2006-05-25,1585.47,1591.42,1598.56,1563.86,4104937200,23023859728
2006-05-26,1596.57,1613.89,1614.55,1593.09,4372253200,24308642671
2006-05-29,1622.11,1648.54,1648.84,1609.01,5171516800,29314321524
2006-05-30,1654.98,1657.29,1663.93,1634.9,5308773300,31990664198
2006-05-31,1656.28,1641.3,1667.23,1628.68,5701597900,33089439894
2006-06-01,1639.67,1684.19,1684.71,1635.75,6784386400,38465780731
2006-06-02,1688.78,1669.4,1695.58,1659.14,7814469100,44915922420
2006-06-05,1669.24,1684.62,1685.29,1639.68,6729777100,36276144270
2006-06-06,1681.22,1679.13,1692.83,1672.81,5842296000,32173005450
2006-06-07,1678.24,1589.55,1678.24,1588.97,6508531600,37165949586
2006-06-08,1576.43,1591.49,1596.12,1540.93,5457687300,30237702240
2006-06-09,1583.96,1551.38,1594.44,1550.2,4700391700,25969107019
2006-06-12,1540.22,1552.8,1566.45,1529.5,3149627400,18350032479
2006-06-13,1552.1,1548.49,1570.1,1532.06,3245068300,18252967053
2006-06-14,1540.63,1531.33,1540.63,1512.52,3243810300,17489724159
2006-06-15,1531.25,1533.98,1551.3,1528.23,2847339800,15749530834
2006-06-16,1540.19,1574.47,1574.47,1540.19,3357261200,18773707617
2006-06-19,1559.98,1586.29,1591.85,1544.93,3556204700,20635199162
2006-06-20,1583.87,1592.33,1592.83,1572.58,3553711100,20658724948
2006-06-21,1590.61,1598.12,1617.71,1570.08,3970588000,22426544902
2006-06-22,1593.1,1596.07,1605.25,1587.8,3246588800,18310093363
2006-06-23,1594.49,1605.71,1608.11,1582.02,3502677800,20932009523
2006-06-26,1607.79,1633.45,1635.8,1607.79,3949925000,23927245387
2006-06-27,1636.7,1639.55,1642.57,1627.59,3645178400,21481437588
2006-06-28,1638.23,1639.29,1642.35,1627.07,3322060100,18652269224
2006-06-29,1641.93,1671.62,1672.1,1641.93,5179902800,29018734618
2006-06-30,1679.72,1672.21,1690.95,1662.28,4983707600,28588342410
2006-07-03,1677.31,1697.28,1697.83,1670.02,4863659200,28446545723
2006-07-04,1700.32,1681.55,1702.66,1670.13,5431649200,32718658218
2006-07-05,1755.22,1718.56,1757.47,1703.59,6072080600,32521556368
2006-07-06,1715.28,1741.47,1742.2,1711.65,5006266900,29786950494
2006-07-07,1746.52,1730.19,1750.03,1724.67,4943012700,29559549758
2006-07-10,1730.7,1734.33,1737.03,1715.83,3904952600,23793270439
2006-07-11,1736.99,1745.81,1746.72,1725.23,4008545000,24372507945
2006-07-12,1745.88,1740,1753.28,1738,4878589100,30494774588
2006-07-13,1736.21,1655.77,1737.6,1654.49,6747158900,39574756048
2006-07-14,1641.14,1665.21,1676.75,1633.9,4158780400,24614810204
2006-07-17,1662.05,1682.89,1684.34,1653.6,3220393300,19821153519
2006-07-18,1682.36,1684.25,1684.67,1666.31,3140535400,18528216194
2006-07-19,1681.77,1645.16,1681.77,1637.49,3505983000,20603536373
2006-07-20,1642.62,1655.12,1658.05,1636.26,2866119700,16518086754
2006-07-21,1653.81,1665.33,1669.29,1653.51,2996048900,16664622044
2006-07-24,1648.75,1665.94,1667.62,1632.69,3118400800,17329901789
2006-07-25,1668.14,1685.46,1690.61,1668.14,3423780100,19580630083
2006-07-26,1688.54,1686.65,1691.43,1675.66,3116723100,17543497616
2006-07-27,1685.35,1675.17,1701.61,1665.39,3620183100,20668131608
2006-07-28,1674.43,1662.03,1678.53,1646.35,3326896800,18805265844
2006-07-31,1659.54,1612.73,1659.54,1611.16,3365448600,19558733762
2006-08-01,1619.63,1600.61,1625.04,1596.66,3231066000,17900862653
2006-08-02,1598.76,1600.87,1608.78,1577.9,2786576300,15048503237
2006-08-03,1599.75,1601.06,1609.42,1587.12,2082229300,11909137046
2006-08-04,1601.61,1570.15,1612.1,1567.25,2586705400,14401225370
2006-08-07,1561.8,1547.44,1570.05,1541.41,2409920600,12761218183
2006-08-08,1547.9,1580.58,1581.75,1547.9,2338299800,12314675808
2006-08-09,1581.8,1578.57,1585.17,1571.71,2163603600,11468884412
2006-08-10,1578.35,1606.07,1606.94,1577.86,2632313600,13871479448
2006-08-11,1605.6,1605.93,1610.76,1596.22,2345146700,12306050014
2006-08-14,1605.2,1570.74,1611.66,1566.72,2565505000,13783639455
2006-08-15,1568.27,1595.66,1596.65,1564.4,2025921400,10942039774
2006-08-16,1596.06,1616.41,1616.45,1591.86,2856399800,15316278115
2006-08-17,1612.41,1603.33,1612.41,1592.85,2339190400,12166972224
2006-08-18,1601.57,1598.02,1614.37,1596.56,2397424800,11727798657
2006-08-21,1565.46,1601.15,1602.13,1558.1,2337431800,11999189682
2006-08-22,1601.52,1613.36,1619.07,1598.78,2670121100,15163018038
2006-08-23,1614.39,1612.4,1621.4,1608.74,2721290700,15455406413
2006-08-24,1612.7,1623.02,1623.17,1601.89,2506129700,13593692277
2006-08-25,1622.48,1623.03,1630.05,1619.73,2782161400,15295238075
2006-08-28,1627.12,1650.44,1651.29,1624.28,3934124300,21633007200
2006-08-29,1652.67,1651.02,1667.53,1649.59,4805041100,27063623012
2006-08-30,1648.35,1655.19,1656.23,1640.28,3144285800,17230948785
2006-08-31,1655.9,1658.64,1661.47,1650,3513501600,19087552034
2006-09-01,1658.66,1636.69,1660.52,1634.03,3595457500,19724461614
2006-09-04,1635.33,1657.52,1657.69,1635.12,3309342600,17623874059
2006-09-05,1659.74,1664.08,1669.9,1657.05,4053349300,21946288118
2006-09-06,1665.13,1672.12,1672.26,1656.86,3357962300,18255683937
2006-09-07,1683.78,1661.19,1683.89,1655.41,3152275400,17524649356
2006-09-08,1659.7,1667.98,1671.31,1658.67,2655202800,14102795466
2006-09-11,1668.16,1674.97,1675.09,1653.01,3059052900,16797589937
2006-09-12,1675.2,1695.86,1699.59,1673.44,3739045300,19830545528
2006-09-13,1695.35,1689.39,1713.99,1687.05,4304569100,22716904831
2006-09-14,1689.63,1689.69,1696.62,1672.88,3388825800,18576806055
2006-09-15,1689.61,1721.05,1722.66,1689.51,4703230700,24114644123
2006-09-18,1727.91,1732.99,1733.41,1719.16,4484006200,23708204983
2006-09-19,1735.3,1735.24,1743.02,1728.29,4345533000,23210633044
2006-09-20,1733.64,1732.45,1737.73,1720.84,3883657100,20820855388
2006-09-21,1731.59,1740.9,1743.63,1731.22,3953314600,21484098198
2006-09-22,1744.61,1725.36,1746.62,1724.1,4477782800,25509820069
2006-09-25,1722.74,1722.37,1732.28,1709.77,4016809300,22960247678
2006-09-26,1720.78,1712.64,1721.58,1704.77,3313453000,18519170789
2006-09-27,1711.51,1725.04,1725.5,1709.77,2924715800,16391910546
2006-09-28,1725.52,1736.96,1740.79,1722.22,3397985800,19916525560
2006-09-29,1740.06,1752.42,1755.69,1740.06,4123628500,23462273270
2006-10-09,1768.14,1785.38,1786.11,1763.11,5293514300,29082449931
2006-10-10,1784.22,1784.86,1793.14,1771.86,5513649300,31459190780
2006-10-11,1784.52,1790.1,1792.76,1771.02,4928388200,26310183670
2006-10-12,1790.63,1778.18,1792.24,1774.14,5316904600,28132397508
2006-10-13,1776.51,1784.66,1792.87,1773.23,4253984200,23393102979
2006-10-16,1787.7,1771.3,1789.17,1766.31,4676616000,24779036373
2006-10-17,1768.63,1763.9,1777.6,1758.31,3926234400,21755132328
2006-10-18,1762.4,1787.18,1787.74,1760.88,3681056300,20404556378
2006-10-19,1788.58,1792.25,1799.29,1784.35,4149060700,22721449337
2006-10-20,1792.6,1790.36,1801.33,1786.34,4146159900,23549793784
2006-10-23,1789.64,1759.39,1797.43,1753.49,4444108500,24576748184
2006-10-24,1756.46,1805.18,1805.27,1756.46,3991120600,22516170682
2006-10-25,1807.03,1806.65,1825.61,1789.9,4451225900,25910017016
2006-10-26,1804.89,1810.65,1816.76,1791.95,4873708200,25537889287
2006-10-27,1836.21,1807.17,1842.73,1803.21,7374892300,34485707306
2006-10-30,1804.37,1809.66,1815.61,1788.29,4533594400,23152813095
2006-10-31,1811.47,1837.99,1839.32,1811.47,4655713500,24779224834
2006-11-01,1838.68,1855.71,1855.89,1833.2,4778352600,27078206738
2006-11-02,1856.92,1851.31,1857.14,1834.84,5174172500,28282302772
2006-11-03,1851.4,1866.36,1873.66,1850.15,4986072000,26789660848
2006-11-06,1853.19,1886.31,1886.52,1846.01,4954451700,27619541180
2006-11-07,1889.53,1889.53,1897.41,1862.93,5484907400,31760892116
2006-11-08,1885.86,1866.82,1886.26,1865.22,3777045400,22090043817
2006-11-09,1860.95,1896.48,1899.1,1858.6,4409618200,25651081752
2006-11-10,1896.93,1883.35,1920.18,1870.96,6280942700,34716751200
2006-11-13,1878.7,1863.77,1905.9,1852.1,5001672900,27755542388
2006-11-14,1868.17,1888.24,1888.43,1841.82,4318802800,23697796932
2006-11-15,1888.54,1922.93,1923.14,1878.69,4668244100,26782036853
2006-11-16,1930.93,1941.55,1976.05,1926.72,6398356600,34948670491
2006-11-17,1934.64,1971.79,1972.61,1925.15,4941874000,27537479766
2006-11-20,1977.53,2017.28,2018,1977.53,5914690100,33369678524
2006-11-21,2013.07,2037.55,2037.74,1988.93,5389407600,32648156629
2006-11-22,2031.3,2041.36,2062.8,2010.79,6488166900,39066635210
2006-11-23,2045.08,2062.36,2071.24,2042.15,6072194500,34778737368
2006-11-24,2051.47,2050.81,2057.91,2022.63,6123208000,36224819029
2006-11-27,2042.19,2047.28,2049.54,2022.38,5784003100,35582112455
2006-11-28,2042.38,2038.72,2051.49,2016.47,5507063800,33574996036
2006-11-29,2005.99,2054.09,2059.73,1992.54,5600228000,34340079919
2006-11-30,2058.77,2099.29,2102.06,2058.77,7277973100,44083104306
2006-12-01,2106.3,2102.05,2112.58,2087.6,7617896400,48697920471
2006-12-04,2103.82,2161.65,2164.59,2100.56,8723279000,53276474809
2006-12-05,2167.36,2173.28,2195.53,2159.32,8815717100,55124102088
2006-12-06,2175.38,2156.6,2192.9,2097.42,10434780700,62689425164
2006-12-07,2152.59,2156.75,2206.51,2145.79,9927876600,59313113556
2006-12-08,2133.36,2093.64,2164.02,2090.4,8088971900,47201607028
2006-12-11,2085.06,2180.5,2181.16,2084.27,6267601700,37029535686
2006-12-12,2189.69,2218.95,2228.64,2180.37,7019177600,42334761701
2006-12-13,2224.43,2223.45,2244.41,2195.64,5749274900,36314222617
2006-12-14,2226,2249.11,2250.32,2212.91,5843932000,37212845035
2006-12-15,2255.24,2273.91,2275.49,2241.2,6061194900,40412388744
2006-12-18,2277.28,2332.43,2335.23,2277.28,7825219300,52385973039
2006-12-19,2342.18,2364.18,2381.63,2315.99,8705492800,56275481965
2006-12-20,2356.26,2373.2,2381.13,2332.93,7829893500,49596491202
2006-12-21,2372.46,2342.94,2386.82,2339.91,8318255100,53018987601
2006-12-22,2334.27,2343.67,2366.69,2321.92,7048462000,46072199864
2006-12-25,2350.13,2435.76,2452.43,2350.13,7393945000,47815717698
2006-12-26,2437.85,2479.73,2505.7,2424.94,7226149200,44811517142
2006-12-27,2478.06,2536.39,2538.66,2461.07,7211821800,45140881899
2006-12-28,2538.95,2567.59,2611.79,2530.33,7871894100,50519293382
2006-12-29,2585.42,2675.47,2698.9,2585.42,8676901200,59092790033
2007-01-04,2728.19,2715.72,2847.61,2684.82,12015602100,83945528497
2007-01-05,2668.58,2641.33,2685.8,2617.02,10615562500,70128701946
2007-01-08,2621.07,2707.2,2708.44,2620.63,10681324400,72165879323
2007-01-09,2711.05,2807.8,2809.39,2691.36,11075126700,86221973459
2007-01-10,2838.11,2825.58,2841.74,2770.99,11176936500,79050663277
2007-01-11,2819.37,2770.11,2841.18,2763.89,12159871700,83986726356
2007-01-12,2745.32,2668.11,2782.03,2652.58,10730376800,73434040960
2007-01-15,2660.07,2794.7,2795.33,2658.88,9176156100,66939481014
2007-01-16,2818.66,2821.02,2830.8,2757.2,11117857400,83325769117
2007-01-17,2828.4,2778.9,2870.42,2742.59,12737748000,96777586649
2007-01-18,2760.94,2756.98,2784.04,2679.7,11231395600,84133817342
2007-01-19,2761.89,2832.21,2833.45,2761.89,12206189400,89644076225
2007-01-22,2857.9,2933.19,2934.65,2857.9,13857609000,1.03E+11
2007-01-23,2964.69,2949.14,2970.68,2851.92,14279180300,1.09E+11
2007-01-24,2955.42,2975.13,2994.28,2927.72,12205679000,97516182441
2007-01-25,2946.5,2857.36,2947.15,2853.82,11719721500,92960236867
2007-01-26,2805.96,2882.56,2905.98,2720.83,10959913100,84624396154
2007-01-29,2897.25,2945.26,2954.34,2885.86,11206790600,89180334010
2007-01-30,2959.4,2930.56,2980.51,2901.76,11193172100,87664383237
2007-01-31,2926.07,2786.34,2929.65,2766.75,11426597000,86136968623
2007-02-01,2744.81,2785.43,2801.69,2706.29,9344353100,69672869134
2007-02-02,2791.49,2673.21,2796.44,2666.86,8544623600,65092192877
2007-02-05,2658.07,2612.54,2672.35,2610.33,6922451200,54541808882
2007-02-06,2612.84,2675.7,2677.04,2541.53,8662995000,68761575726
2007-02-07,2688.96,2716.18,2745.39,2681.33,9488376400,77315160642
2007-02-08,2725.14,2737.73,2751.16,2691.27,8843429500,69597596590
2007-02-09,2741.48,2730.39,2747.94,2704.36,8087443800,62974673347
2007-02-12,2729.84,2807.17,2807.51,2728.78,7900940300,63455731244
2007-02-13,2819.14,2831.87,2835.09,2801.31,7900167100,62209741474
2007-02-14,2836.82,2905.09,2915.06,2823.38,9404455500,74326325650
2007-02-15,2923.67,2993.01,2994.62,2923.67,10883117700,86918918792
2007-02-16,3018.18,2998.47,3036.35,2975.83,11792172200,94064924161
2007-02-26,2999.09,3040.6,3041.34,2960.74,11205699200,91054567401
